******************************************************************
records on FG_NET dataset under leave one person out protocol

******************************************************************


******************************************************************
train and test on ID: 1
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
015, 6.3934, 30.6010, 6.3934, 3.3040, 96.1147
016, 6.0026, 30.1356, 6.0026, 3.0495, 96.3432
017, 6.2516, 30.5060, 6.2516, 3.1747, 96.1892
018, 6.4930, 30.7943, 6.4930, 3.4010, 96.0320
019, 5.8638, 29.9766, 5.8638, 3.0232, 96.3973
020, 6.2522, 30.4603, 6.2522, 3.2020, 96.2341
021, 5.9162, 30.0570, 5.9162, 3.1404, 96.2687
022, 5.7958, 29.8808, 5.7958, 2.9838, 96.4167
023, 5.5152, 29.5507, 5.5152, 2.7374, 96.6871
024, 5.5725, 29.5290, 5.5725, 2.8273, 96.5789
025, 5.3840, 29.3529, 5.3840, 2.7212, 96.7044
026, 5.0251, 28.8863, 5.0251, 2.5838, 96.8483
027, 4.9237, 28.7368, 4.9237, 2.4364, 96.9799
028, 4.6951, 28.4988, 4.6951, 2.4374, 96.9738
029, 5.3587, 29.3298, 5.3587, 2.6949, 96.6748
030, 5.0032, 28.8259, 5.0032, 2.5414, 96.8646
031, 4.7310, 28.4818, 4.7310, 2.3273, 97.0564
032, 4.2517, 27.8971, 4.2517, 2.1152, 97.3166
033, 4.1293, 27.7975, 4.1293, 2.0737, 97.3615
034, 4.2111, 27.8660, 4.2111, 2.1687, 97.2656
035, 3.9318, 27.5278, 3.9318, 1.9495, 97.5013
036, 3.8098, 27.3890, 3.8098, 1.9141, 97.5217
037, 3.9351, 27.4727, 3.9351, 1.9202, 97.5054
038, 3.9977, 27.6143, 3.9977, 1.9949, 97.4401
039, 3.6352, 27.1924, 3.6352, 1.7364, 97.6982
040, 3.6284, 27.1857, 3.6284, 1.7626, 97.6574
041, 3.5600, 26.9595, 3.5600, 1.7253, 97.7166
042, 3.7790, 27.3369, 3.7790, 1.9162, 97.5319
043, 3.5788, 27.1204, 3.5788, 1.7253, 97.7033
044, 3.6195, 27.1708, 3.6195, 1.7899, 97.6227
045, 3.3410, 26.6767, 3.3410, 1.5717, 97.8961
046, 3.6634, 27.1875, 3.6634, 1.7626, 97.6808
047, 3.5540, 27.0723, 3.5540, 1.7030, 97.7380
048, 3.3968, 26.8122, 3.3968, 1.6566, 97.7951
049, 3.5628, 27.0622, 3.5628, 1.7020, 97.7308
050, 3.5648, 27.1080, 3.5648, 1.7384, 97.7094
051, 3.2157, 26.5388, 3.2157, 1.5505, 97.9104
052, 3.6616, 27.1832, 3.6616, 1.8838, 97.5941
053, 3.2732, 26.7049, 3.2732, 1.6152, 97.8247
054, 3.5397, 27.0622, 3.5397, 1.7697, 97.6798
055, 3.1772, 26.4495, 3.1772, 1.5040, 97.9369
056, 3.3361, 26.7930, 3.3361, 1.6434, 97.7543
057, 3.3435, 26.8042, 3.3435, 1.6545, 97.7676
058, 3.6512, 27.2026, 3.6512, 1.8475, 97.5921
059, 3.3073, 26.7164, 3.3073, 1.5848, 97.8696
060, 3.3799, 26.8469, 3.3799, 1.6121, 97.8247
061, 3.1665, 26.4667, 3.1665, 1.5101, 97.9390
062, 3.3767, 26.7622, 3.3767, 1.6687, 97.7961
063, 3.1924, 26.4791, 3.1924, 1.5162, 97.9706
064, 3.3692, 26.8183, 3.3692, 1.6091, 97.8196
065, 3.4416, 26.9802, 3.4416, 1.6818, 97.7461
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
5.2946, 29.5784, 5.2946, 3.0000, 96.8014

******************************************************************
train and test on ID: 33
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.5090, 46.7947, 20.5090, 10.4975, 88.3517
002, 12.9762, 38.8224, 12.9762, 6.7558, 92.6857
003, 11.0985, 36.5428, 11.0985, 5.8032, 93.6010
004, 10.3115, 35.5077, 10.3115, 5.4238, 94.0067
005, 9.3004, 34.3635, 9.3004, 4.7992, 94.6386
006, 8.6595, 33.5042, 8.6595, 4.4662, 94.9566
007, 7.8982, 32.4932, 7.8982, 4.0424, 95.3898
008, 7.6541, 32.2788, 7.6541, 3.9314, 95.4968
009, 7.7564, 32.4155, 7.7564, 4.0303, 95.4173
010, 7.3025, 31.8138, 7.3025, 3.7457, 95.6711
011, 6.7652, 31.1145, 6.7652, 3.4248, 95.9932
012, 6.3557, 30.5803, 6.3557, 3.3330, 96.0330
013, 7.3823, 32.0589, 7.3823, 3.8890, 95.5580
014, 6.9230, 31.3024, 6.9230, 3.5600, 95.8607
015, 6.6410, 30.9591, 6.6410, 3.4440, 95.9963
016, 6.3735, 30.6447, 6.3735, 3.2815, 96.1655
017, 6.0251, 30.2031, 6.0251, 3.0898, 96.3275
018, 5.7976, 29.8616, 5.7976, 3.0151, 96.3846
019, 6.0109, 30.1984, 6.0109, 3.1211, 96.2990
020, 5.7104, 29.7988, 5.7104, 3.0010, 96.3948
021, 5.5591, 29.5844, 5.5591, 2.8002, 96.6017
022, 5.3086, 29.2172, 5.3086, 2.6892, 96.7322
023, 5.3378, 29.4066, 5.3378, 2.8607, 96.5314
024, 5.5072, 29.3806, 5.5072, 2.7679, 96.6496
025, 5.0350, 28.9925, 5.0350, 2.4975, 96.9147
026, 4.8857, 28.6836, 4.8857, 2.4420, 96.9381
027, 5.1543, 29.0837, 5.1543, 2.7064, 96.7190
028, 4.8837, 28.6619, 4.8837, 2.4279, 96.9605
029, 4.8526, 28.6915, 4.8526, 2.4127, 96.9901
030, 4.7553, 28.5381, 4.7553, 2.4107, 97.0003
031, 4.5615, 28.1879, 4.5615, 2.2896, 97.1939
032, 4.2800, 28.0482, 4.2800, 2.2149, 97.2316
033, 3.7323, 27.2376, 3.7323, 1.8163, 97.6383
034, 3.8682, 27.4727, 3.8682, 1.9395, 97.5170
035, 3.9363, 27.5682, 3.9363, 1.9939, 97.4467
036, 3.7298, 27.3119, 3.7298, 1.8507, 97.6027
037, 3.7966, 27.3006, 3.7966, 1.8527, 97.5466
038, 3.4120, 26.7375, 3.4120, 1.6559, 97.8116
039, 3.6114, 27.2346, 3.6114, 1.8052, 97.6628
040, 3.4041, 26.8537, 3.4041, 1.6287, 97.7841
041, 3.3588, 26.7107, 3.3588, 1.6478, 97.8340
042, 3.6559, 27.2060, 3.6559, 1.8133, 97.6261
043, 3.5609, 27.1301, 3.5609, 1.7709, 97.6669
044, 3.4681, 26.8489, 3.4681, 1.6872, 97.7606
045, 3.5486, 27.0709, 3.5486, 1.8163, 97.6108
046, 3.1019, 26.4910, 3.1019, 1.4985, 97.9431
047, 3.3285, 26.6103, 3.3285, 1.5903, 97.8289
048, 3.4632, 26.9816, 3.4632, 1.7417, 97.6852
049, 3.2658, 26.6747, 3.2658, 1.5984, 97.8585
050, 3.6493, 27.2528, 3.6493, 1.8194, 97.6271
051, 3.3320, 26.4631, 3.3320, 1.6075, 97.8483
052, 3.2102, 26.3455, 3.2102, 1.5600, 97.8799
053, 3.4696, 26.8961, 3.4696, 1.7376, 97.7076
054, 3.2169, 26.5340, 3.2169, 1.5600, 97.8830
055, 3.1698, 26.5387, 3.1698, 1.5096, 97.9472
056, 3.2069, 26.5731, 3.2069, 1.5550, 97.9074
057, 3.3023, 26.7430, 3.3023, 1.6307, 97.8300
058, 3.0952, 26.4075, 3.0952, 1.4329, 97.9992
059, 3.1205, 26.4295, 3.1205, 1.4975, 97.9370
060, 3.4102, 26.8409, 3.4102, 1.7064, 97.7576
061, 3.2090, 26.5291, 3.2090, 1.5711, 97.8697
062, 3.2469, 26.5270, 3.2469, 1.5277, 97.9737
063, 3.0942, 26.2931, 3.0942, 1.4864, 97.9900
064, 3.2942, 26.6724, 3.2942, 1.5661, 97.8473
065, 3.1579, 26.4149, 3.1579, 1.5348, 97.9054
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
4.9618, 28.8871, 4.9618, 2.5455, 96.6024

******************************************************************
train and test on ID: 34
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 21.4801, 48.1206, 21.4801, 10.9312, 87.8185
002, 13.2897, 39.1113, 13.2897, 6.9039, 92.4932
003, 11.3453, 36.9147, 11.3453, 5.8969, 93.5288
004, 9.9960, 35.1348, 9.9960, 5.1274, 94.2928
005, 9.1879, 34.1591, 9.1879, 4.7341, 94.7033
006, 8.6371, 33.4593, 8.6371, 4.4176, 94.9893
007, 8.2015, 33.0116, 8.2015, 4.4044, 95.0496
008, 8.8327, 33.7640, 8.8327, 4.5581, 94.8331
009, 8.0968, 32.7964, 8.0968, 4.1951, 95.2161
010, 7.9148, 32.5397, 7.9148, 4.1547, 95.2559
011, 7.0230, 31.4701, 7.0230, 3.6582, 95.7523
012, 6.8286, 31.2099, 6.8286, 3.5592, 95.8707
013, 6.5814, 30.8483, 6.5814, 3.4105, 96.0280
014, 6.2822, 30.5026, 6.2822, 3.3185, 96.0822
015, 5.9585, 30.1246, 5.9585, 2.9970, 96.4202
016, 6.2315, 30.4638, 6.2315, 3.1830, 96.2374
017, 6.2996, 30.6075, 6.2996, 3.1962, 96.2139
018, 6.0088, 30.0940, 6.0088, 3.1911, 96.2282
019, 6.1777, 30.4294, 6.1777, 3.2326, 96.1996
020, 5.6295, 29.6809, 5.6295, 2.8766, 96.5111
021, 5.7343, 29.7891, 5.7343, 2.9525, 96.4631
022, 5.6046, 29.6185, 5.6046, 2.8675, 96.5612
023, 5.0959, 28.9694, 5.0959, 2.5935, 96.8155
024, 5.5046, 29.5559, 5.5046, 2.6805, 96.6990
025, 5.3661, 29.3101, 5.3661, 2.7553, 96.6664
026, 5.2039, 29.1788, 5.2039, 2.6775, 96.7144
027, 4.6650, 28.3761, 4.6650, 2.3205, 97.0637
028, 4.9331, 28.7153, 4.9331, 2.5268, 96.8839
029, 4.7677, 28.5859, 4.7677, 2.2882, 97.0524
030, 4.7476, 28.4305, 4.7476, 2.3771, 97.0616
031, 4.6078, 28.4261, 4.6078, 2.3701, 97.0381
032, 4.1138, 27.7264, 4.1138, 2.0030, 97.4027
033, 3.9873, 27.5058, 3.9873, 2.0121, 97.4099
034, 4.1522, 27.8153, 4.1522, 2.1456, 97.2883
035, 3.8568, 27.4807, 3.8568, 1.8686, 97.6244
036, 3.7195, 27.1819, 3.7195, 1.8281, 97.5999
037, 3.6231, 27.1436, 3.6231, 1.8423, 97.6274
038, 3.7491, 27.2587, 3.7491, 1.7644, 97.6622
039, 3.5137, 26.9570, 3.5137, 1.7037, 97.7377
040, 3.5012, 27.0037, 3.5012, 1.6896, 97.7755
041, 3.5412, 27.0552, 3.5412, 1.6977, 97.7418
042, 3.7848, 27.4199, 3.7848, 1.8443, 97.5896
043, 3.3744, 26.7341, 3.3744, 1.6603, 97.7500
044, 3.5330, 27.0274, 3.5330, 1.7341, 97.6703
045, 3.2928, 26.6825, 3.2928, 1.6047, 97.8450
046, 3.5337, 27.0214, 3.5337, 1.7219, 97.7091
047, 3.4502, 26.9588, 3.4502, 1.6643, 97.7725
048, 3.5203, 26.9646, 3.5203, 1.7139, 97.7163
049, 3.2989, 26.7441, 3.2989, 1.5622, 97.8644
050, 3.3355, 26.7269, 3.3355, 1.6026, 97.8736
051, 3.1672, 26.5181, 3.1672, 1.5046, 97.9410
052, 3.4079, 26.8163, 3.4079, 1.6684, 97.7929
053, 3.1632, 26.4989, 3.1632, 1.4732, 97.9696
054, 3.3664, 26.8362, 3.3664, 1.6127, 97.8194
055, 3.2522, 26.5915, 3.2522, 1.6249, 97.7960
056, 3.3116, 26.6948, 3.3116, 1.6279, 97.7735
057, 3.5008, 27.1139, 3.5008, 1.6684, 97.7347
058, 3.1330, 26.4505, 3.1330, 1.4934, 97.9757
059, 3.2730, 26.6442, 3.2730, 1.5723, 97.8695
060, 3.1079, 26.3663, 3.1079, 1.5359, 97.9124
061, 3.2072, 26.5720, 3.2072, 1.5784, 97.8858
062, 3.0556, 26.3034, 3.0556, 1.4732, 98.0145
063, 3.2431, 26.4767, 3.2431, 1.6016, 97.8552
064, 3.3235, 26.7867, 3.3235, 1.5956, 97.8654
065, 3.4145, 26.7818, 3.4145, 1.6714, 97.7837
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
4.6393, 28.4606, 4.6393, 2.2308, 96.9697

******************************************************************
train and test on ID: 35
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 21.0800, 47.4589, 21.0800, 11.1640, 87.9381
002, 12.4762, 38.1939, 12.4762, 6.4980, 92.9119
003, 10.7059, 36.0554, 10.7059, 5.5840, 93.8545
004, 9.5685, 34.5965, 9.5685, 4.9970, 94.4230
005, 9.4673, 34.6683, 9.4673, 5.0597, 94.3749
006, 7.7403, 32.2976, 7.7403, 4.0547, 95.3850
007, 8.2149, 33.0047, 8.2149, 4.2571, 95.1529
008, 7.6032, 32.1650, 7.6032, 3.9879, 95.4280
009, 8.0096, 32.6846, 8.0096, 4.2217, 95.2071
010, 7.4209, 31.9650, 7.4209, 3.8421, 95.5834
011, 7.1078, 31.6144, 7.1078, 3.8168, 95.6151
012, 7.1455, 31.6031, 7.1455, 3.7540, 95.6733
013, 6.6982, 31.0411, 6.6982, 3.4393, 95.9678
014, 6.9546, 31.3508, 6.9546, 3.6690, 95.7582
015, 6.7358, 31.0490, 6.7358, 3.4889, 95.9555
016, 6.1903, 30.4244, 6.1903, 3.1822, 96.2050
017, 6.2251, 30.4576, 6.2251, 3.2389, 96.1661
018, 6.0280, 30.1702, 6.0280, 3.0820, 96.3256
019, 6.1595, 30.4167, 6.1595, 3.1316, 96.2837
020, 5.7169, 29.7451, 5.7169, 2.9211, 96.4636
021, 5.7930, 29.8235, 5.7930, 2.9656, 96.4289
022, 5.4700, 29.5045, 5.4700, 2.8401, 96.5996
023, 5.2618, 29.1457, 5.2618, 2.7328, 96.6640
024, 5.5007, 29.4853, 5.5007, 2.7399, 96.6364
025, 5.3805, 29.3774, 5.3805, 2.7682, 96.6507
026, 5.0954, 29.0057, 5.0954, 2.6842, 96.7202
027, 5.2617, 29.2341, 5.2617, 2.7045, 96.7223
028, 5.0261, 28.8979, 5.0261, 2.5263, 96.8828
029, 4.9275, 28.6929, 4.9275, 2.5040, 96.9288
030, 4.9990, 28.9154, 4.9990, 2.6012, 96.7959
031, 4.3282, 27.9260, 4.3282, 2.1893, 97.2202
032, 4.3284, 28.0026, 4.3284, 2.2247, 97.2355
033, 3.9712, 27.6447, 3.9712, 1.9798, 97.4390
034, 3.8395, 27.3705, 3.8395, 1.8957, 97.5596
035, 3.9617, 27.4748, 3.9617, 1.9636, 97.4850
036, 3.9457, 27.6755, 3.9457, 1.9848, 97.4655
037, 3.4665, 26.8838, 3.4665, 1.6751, 97.7968
038, 3.7969, 27.3361, 3.7969, 1.8907, 97.5484
039, 3.7656, 27.2705, 3.7656, 1.8249, 97.5985
040, 3.5146, 26.9644, 3.5146, 1.6781, 97.7968
041, 3.4464, 27.0177, 3.4464, 1.7095, 97.7549
042, 3.4059, 26.7313, 3.4059, 1.6488, 97.7825
043, 3.4818, 27.0872, 3.4818, 1.7237, 97.7232
044, 3.4319, 26.8562, 3.4319, 1.6316, 97.8183
045, 3.5705, 26.9823, 3.5705, 1.7166, 97.6915
046, 3.5988, 27.2120, 3.5988, 1.7763, 97.6577
047, 3.3167, 26.5844, 3.3167, 1.5962, 97.8602
048, 3.5045, 27.0054, 3.5045, 1.7227, 97.6956
049, 3.2893, 26.6810, 3.2893, 1.6134, 97.8356
050, 3.2605, 26.8151, 3.2605, 1.5982, 97.8469
051, 3.3918, 26.7025, 3.3918, 1.6538, 97.7702
052, 3.2154, 26.5001, 3.2154, 1.5769, 97.8827
053, 3.3180, 26.7654, 3.3180, 1.5779, 97.8847
054, 3.0502, 26.2801, 3.0502, 1.4372, 98.0483
055, 3.2777, 26.6674, 3.2777, 1.5587, 97.8970
056, 3.5456, 27.1205, 3.5456, 1.7642, 97.6690
057, 3.1955, 26.5255, 3.1955, 1.5547, 97.9093
058, 3.3507, 26.7431, 3.3507, 1.6194, 97.8213
059, 3.6573, 27.1981, 3.6573, 1.7905, 97.6353
060, 3.3183, 26.7507, 3.3183, 1.6002, 97.8510
061, 3.3012, 26.7360, 3.3012, 1.6073, 97.8459
062, 3.3452, 26.8447, 3.3452, 1.6184, 97.8346
063, 3.2871, 26.7025, 3.2871, 1.5729, 97.8459
064, 3.3423, 26.8375, 3.3423, 1.5921, 97.8540
065, 3.1440, 26.5033, 3.1440, 1.4565, 97.9880
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
2.9820, 25.9590, 2.9820, 1.3571, 98.0519

******************************************************************
train and test on ID: 36
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.8782, 47.2926, 20.8782, 11.1163, 88.0994
002, 12.5148, 38.2456, 12.5148, 6.3953, 93.0529
003, 10.8685, 36.2729, 10.8685, 5.6805, 93.7494
004, 9.4781, 34.4723, 9.4781, 4.8473, 94.5522
005, 9.2268, 34.2865, 9.2268, 4.7482, 94.6993
006, 8.8364, 33.7089, 8.8364, 4.5885, 94.8484
007, 8.0398, 32.6799, 8.0398, 4.1264, 95.3080
008, 7.9100, 32.6457, 7.9100, 4.0303, 95.3805
009, 7.4884, 32.0229, 7.4884, 3.8231, 95.5817
010, 7.6815, 32.3205, 7.6815, 3.9838, 95.4224
011, 7.0501, 31.5002, 7.0501, 3.7007, 95.7145
012, 6.6463, 30.8602, 6.6463, 3.3792, 95.9729
013, 6.3896, 30.6673, 6.3896, 3.3407, 96.0617
014, 6.3564, 30.6526, 6.3564, 3.2093, 96.1996
015, 5.7882, 29.8397, 5.7882, 2.9929, 96.4396
016, 5.9706, 30.1193, 5.9706, 3.0950, 96.2885
017, 6.4400, 30.7476, 6.4400, 3.4793, 95.9800
018, 6.3576, 30.6125, 6.3576, 3.3316, 96.0883
019, 6.2773, 30.4620, 6.2773, 3.1699, 96.2354
020, 5.4210, 29.3950, 5.4210, 2.7917, 96.6184
021, 5.6570, 29.6986, 5.6570, 2.8726, 96.5509
022, 5.1660, 29.1151, 5.1660, 2.6279, 96.7736
023, 5.4464, 29.4297, 5.4464, 2.8129, 96.5938
024, 5.4891, 29.4541, 5.4891, 2.8959, 96.5254
025, 5.4526, 29.4787, 5.4526, 2.7846, 96.6398
026, 5.2460, 29.2074, 5.2460, 2.7543, 96.6572
027, 5.2401, 29.1226, 5.2401, 2.6148, 96.7899
028, 4.9474, 28.7693, 4.9474, 2.5076, 96.9135
029, 4.9978, 28.9467, 4.9978, 2.5895, 96.8114
030, 4.7681, 28.4972, 4.7681, 2.4752, 96.9585
031, 4.1423, 27.6423, 4.1423, 2.0698, 97.3813
032, 4.0808, 27.6775, 4.0808, 2.0930, 97.3680
033, 3.9681, 27.7132, 3.9681, 1.9484, 97.4579
034, 3.9431, 27.5196, 3.9431, 1.9636, 97.4967
035, 3.8037, 27.4251, 3.8037, 1.8392, 97.6448
036, 4.1610, 27.9290, 4.1610, 2.0657, 97.3884
037, 3.9682, 27.5396, 3.9682, 1.9960, 97.4528
038, 3.5301, 26.9619, 3.5301, 1.6987, 97.7142
039, 3.4307, 26.9850, 3.4307, 1.6623, 97.7888
040, 3.6560, 27.0993, 3.6560, 1.7745, 97.6336
041, 3.4653, 26.9556, 3.4653, 1.6845, 97.7857
042, 3.4145, 26.8989, 3.4145, 1.6825, 97.7602
043, 3.2335, 26.5935, 3.2335, 1.5774, 97.8399
044, 3.5744, 27.0544, 3.5744, 1.7078, 97.7469
045, 3.2793, 26.7644, 3.2793, 1.5753, 97.8583
046, 3.3268, 26.7860, 3.3268, 1.6350, 97.8205
047, 3.0120, 26.3113, 3.0120, 1.4378, 98.0145
048, 3.6407, 27.1547, 3.6407, 1.8291, 97.6070
049, 3.2101, 26.5436, 3.2101, 1.5460, 97.9083
050, 3.6058, 27.2731, 3.6058, 1.7927, 97.6550
051, 3.2161, 26.4206, 3.2161, 1.4742, 97.9543
052, 3.1447, 26.3101, 3.1447, 1.4752, 97.9716
053, 3.1933, 26.5229, 3.1933, 1.5531, 97.9093
054, 3.3035, 26.7031, 3.3035, 1.6178, 97.8215
055, 3.3952, 26.7912, 3.3952, 1.6633, 97.7919
056, 3.2818, 26.6445, 3.2818, 1.5784, 97.8705
057, 3.3492, 26.8159, 3.3492, 1.6330, 97.7929
058, 3.4041, 26.9082, 3.4041, 1.6309, 97.7929
059, 3.1322, 26.4265, 3.1322, 1.5025, 97.9410
060, 3.1471, 26.4274, 3.1471, 1.4540, 98.0115
061, 3.3526, 26.8963, 3.3526, 1.6218, 97.7960
062, 3.4712, 26.9712, 3.4712, 1.7331, 97.6938
063, 3.4935, 26.9722, 3.4935, 1.7189, 97.7255
064, 3.1784, 26.4919, 3.1784, 1.5430, 97.9604
065, 3.3913, 26.7836, 3.3913, 1.6532, 97.8205
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
2.3167, 25.9122, 2.3167, 1.4615, 98.2906

******************************************************************
train and test on ID: 37
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 21.3358, 47.8498, 21.3358, 11.1869, 87.9400
002, 12.7853, 38.6111, 12.7853, 6.6899, 92.7242
003, 11.2015, 36.6256, 11.2015, 5.8576, 93.5527
004, 9.9876, 35.1575, 9.9876, 5.2253, 94.2281
005, 9.6089, 34.7617, 9.6089, 4.9455, 94.5138
006, 8.8768, 33.7678, 8.8768, 4.6384, 94.8097
007, 9.7579, 34.9108, 9.7579, 5.0354, 94.3577
008, 8.1329, 32.8175, 8.1329, 4.1404, 95.2750
009, 7.9549, 32.6645, 7.9549, 4.1677, 95.2372
010, 7.3003, 31.7829, 7.3003, 3.7323, 95.6617
011, 7.1375, 31.5757, 7.1375, 3.6980, 95.7535
012, 7.0927, 31.5649, 7.0927, 3.6818, 95.7453
013, 7.4777, 32.0617, 7.4777, 3.9263, 95.4994
014, 6.5616, 30.8628, 6.5616, 3.4535, 95.9994
015, 5.9525, 30.0576, 5.9525, 3.0293, 96.3983
016, 6.1649, 30.3589, 6.1649, 3.1172, 96.2830
017, 6.1340, 30.3154, 6.1340, 3.1636, 96.2657
018, 5.9970, 30.1895, 5.9970, 3.1323, 96.3024
019, 5.6077, 29.6774, 5.6077, 2.8939, 96.5544
020, 5.8269, 29.8250, 5.8269, 2.9859, 96.4177
021, 5.9033, 30.0159, 5.9033, 3.0434, 96.3544
022, 5.8171, 29.9071, 5.8171, 2.9626, 96.4555
023, 5.3199, 29.2929, 5.3199, 2.7677, 96.6493
024, 5.5246, 29.5562, 5.5246, 2.7525, 96.6544
025, 5.2276, 29.1727, 5.2276, 2.6535, 96.7299
026, 4.9691, 28.8134, 4.9691, 2.5848, 96.8085
027, 4.9167, 28.7594, 4.9167, 2.4283, 97.0054
028, 5.3656, 29.2881, 5.3656, 2.7758, 96.6391
029, 4.9194, 28.7207, 4.9194, 2.5222, 96.8942
030, 4.5343, 28.2710, 4.5343, 2.3222, 97.0493
031, 4.3060, 27.9992, 4.3060, 2.2121, 97.2554
032, 4.1819, 27.9406, 4.1819, 2.0980, 97.3431
033, 3.6982, 27.1853, 3.6982, 1.8374, 97.6104
034, 4.1570, 27.9376, 4.1570, 2.1040, 97.3319
035, 3.7477, 27.2423, 3.7477, 1.8616, 97.5798
036, 3.7416, 27.4162, 3.7416, 1.8990, 97.5666
037, 3.8458, 27.4125, 3.8458, 1.8333, 97.5747
038, 3.7356, 27.2304, 3.7356, 1.7636, 97.6706
039, 3.5738, 27.0981, 3.5738, 1.7424, 97.7166
040, 3.6112, 27.1815, 3.6112, 1.8081, 97.6451
041, 3.8224, 27.3124, 3.8224, 1.8525, 97.5686
042, 3.3355, 26.8253, 3.3355, 1.5990, 97.8410
043, 3.4884, 26.9104, 3.4884, 1.7424, 97.6992
044, 3.6248, 27.1874, 3.6248, 1.8293, 97.6186
045, 3.4664, 26.9280, 3.4664, 1.6859, 97.7788
046, 3.5456, 27.0474, 3.5456, 1.7606, 97.6645
047, 3.2891, 26.7982, 3.2891, 1.6091, 97.8563
048, 3.4054, 26.8153, 3.4054, 1.6333, 97.8002
049, 3.4314, 26.8293, 3.4314, 1.7283, 97.7115
050, 3.6417, 27.2023, 3.6417, 1.7848, 97.6502
051, 3.3848, 26.6576, 3.3848, 1.6606, 97.7849
052, 3.3638, 26.6923, 3.3638, 1.6616, 97.8053
053, 3.5067, 26.9527, 3.5067, 1.7808, 97.6564
054, 3.5215, 27.1053, 3.5215, 1.6970, 97.7227
055, 3.3498, 26.7326, 3.3498, 1.6747, 97.8094
056, 3.2743, 26.5681, 3.2743, 1.5970, 97.8798
057, 3.1471, 26.4950, 3.1471, 1.4899, 97.9941
058, 3.4209, 26.9061, 3.4209, 1.6737, 97.7543
059, 3.2605, 26.7067, 3.2605, 1.5697, 97.8778
060, 3.7039, 27.2737, 3.7039, 1.7475, 97.7196
061, 3.1465, 26.5571, 3.1465, 1.5273, 97.9104
062, 3.2999, 26.7711, 3.2999, 1.6556, 97.7961
063, 3.2943, 26.6344, 3.2943, 1.6040, 97.8543
064, 3.3271, 26.8051, 3.3271, 1.6313, 97.8063
065, 3.3630, 26.8353, 3.3630, 1.6848, 97.7645
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
3.0390, 26.2864, 3.0390, 1.5000, 97.8115

******************************************************************
train and test on ID: 38
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.7665, 47.0947, 20.7665, 10.3553, 88.1906
002, 12.7547, 38.5917, 12.7547, 6.6316, 92.8148
003, 11.5392, 37.1045, 11.5392, 5.9838, 93.4568
004, 9.9576, 35.0979, 9.9576, 5.1680, 94.2880
005, 9.5665, 34.7168, 9.5665, 4.8634, 94.5661
006, 8.4842, 33.2109, 8.4842, 4.4818, 94.9464
007, 8.3792, 33.2474, 8.3792, 4.3158, 95.1172
008, 7.5666, 32.1169, 7.5666, 3.8785, 95.5414
009, 8.0361, 32.7486, 8.0361, 4.1164, 95.2685
010, 7.4056, 31.9098, 7.4056, 3.8239, 95.6130
011, 7.3259, 31.8730, 7.3259, 3.8431, 95.5834
012, 6.4868, 30.7318, 6.4868, 3.4211, 95.9995
013, 6.4847, 30.7637, 6.4847, 3.4038, 96.0414
014, 6.7114, 30.9887, 6.7114, 3.3846, 95.9923
015, 6.4160, 30.7411, 6.4160, 3.2763, 96.1671
016, 5.9721, 30.0996, 5.9721, 3.0901, 96.3205
017, 5.9723, 30.0324, 5.9723, 3.0678, 96.3389
018, 5.8173, 29.9130, 5.8173, 2.9079, 96.5209
019, 5.7365, 29.7998, 5.7365, 2.9615, 96.4299
020, 5.9422, 30.0442, 5.9422, 3.0607, 96.3552
021, 5.6962, 29.7131, 5.6962, 2.9676, 96.4616
022, 4.9268, 28.7372, 4.9268, 2.4848, 96.9308
023, 5.1116, 29.0098, 5.1116, 2.6113, 96.7836
024, 5.5690, 29.6659, 5.5690, 2.8026, 96.5945
025, 5.2278, 29.0724, 5.2278, 2.6609, 96.7161
026, 5.0153, 28.9071, 5.0153, 2.4686, 96.9339
027, 4.9224, 28.7140, 4.9224, 2.5445, 96.8859
028, 4.9766, 28.8484, 4.9766, 2.5607, 96.8204
029, 4.7732, 28.5034, 4.7732, 2.4534, 96.9850
030, 4.4805, 28.1761, 4.4805, 2.3198, 97.1292
